Source,Selection,GuardedMatches,League,Tau,N,HitRate,N_X,HitRate_X,N_nonX,HitRate_nonX,Share_1X,Share_12,Share_X2,X_removed_rate,X_actual_rate,ExpectedCorrect_per13,TauLabel,IsCurrentRule,Delta_HitRate,Delta_HitRate_CI95_L,Delta_HitRate_CI95_U,Delta_HitRate_X,Delta_HitRate_X_CI95_L,Delta_HitRate_X_CI95_U,Delta_HitRate_nonX,Delta_HitRate_nonX_CI95_L,Delta_HitRate_nonX_CI95_U
production_blend,all,793,E1,0.3,793,0.7515762925598991,203,0.47783251231527096,590,0.8457627118644068,0.41992433795712486,0.5233291298865069,0.05674653215636822,0.5233291298865069,0.25598991172761665,9.770491803278688,0.30,False,-0.003783102143757877,-0.008827238335434973,0.0,0.0,0.0,0.0,-0.005084745762711895,-0.01158988446289524,0.0
production_blend,all,793,E1,1.0,793,0.755359394703657,203,0.47783251231527096,590,0.8508474576271187,0.41488020176544765,0.5296343001261034,0.05548549810844893,0.5296343001261034,0.25598991172761665,9.819672131147541,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,all,816,E2,0.0,816,0.7389705882352942,201,1.0,615,0.6536585365853659,0.7071078431372549,0.0,0.2928921568627451,0.0,0.24632352941176472,9.606617647058824,0.00,False,-0.023284313725490113,-0.061305147058823534,0.014736519607843026,0.5671641791044777,0.4976070776414026,0.6323549284578696,-0.21626016260162595,-0.24880614751771588,-0.18341307814992025
production_blend,all,816,E2,0.1,816,0.7389705882352942,201,1.0,615,0.6536585365853659,0.7071078431372549,0.0,0.2928921568627451,0.0,0.24632352941176472,9.606617647058824,0.10,False,-0.023284313725490113,-0.061305147058823534,0.014736519607843026,0.5671641791044777,0.4976070776414026,0.6323549284578696,-0.21626016260162595,-0.24880614751771588,-0.18341307814992025
production_blend,all,816,E2,0.15,816,0.7389705882352942,201,1.0,615,0.6536585365853659,0.7071078431372549,0.0,0.2928921568627451,0.0,0.24632352941176472,9.606617647058824,0.15,False,-0.023284313725490113,-0.061305147058823534,0.014736519607843026,0.5671641791044777,0.4976070776414026,0.6323549284578696,-0.21626016260162595,-0.24880614751771588,-0.18341307814992025
production_blend,all,816,E2,0.2,816,0.7389705882352942,201,1.0,615,0.6536585365853659,0.7071078431372549,0.0,0.2928921568627451,0.0,0.24632352941176472,9.606617647058824,0.20,False,-0.023284313725490113,-0.061305147058823534,0.014736519607843026,0.5671641791044777,0.4976070776414026,0.6323549284578696,-0.21626016260162595,-0.24880614751771588,-0.18341307814992025
production_blend,all,816,E2,0.25,816,0.7377450980392157,201,0.9800995024875622,615,0.6585365853658537,0.6997549019607843,0.024509803921568627,0.2757352941176471,0.024509803921568627,0.24632352941176472,9.590686274509805,0.25,False,-0.02450980392156854,-0.0625,0.013511029411764491,0.5472636815920398,0.4776119402985075,0.6102582159624413,-0.21138211382113814,-0.24347021827598966,-0.17874107204770823
production_blend,all,816,E2,0.3,816,0.758578431372549,201,0.4427860696517413,615,0.8617886178861789,0.42034313725490197,0.5281862745098039,0.051470588235294115,0.5281862745098039,0.24632352941176472,9.861519607843137,0.30,False,-0.003676470588235281,-0.009803921568627527,0.002450980392156854,0.009950248756218916,0.0,0.025510204081632626,-0.008130081300812941,-0.016129032258064502,-0.0016501650165016146
production_blend,all,816,E2,1.0,816,0.7622549019607843,201,0.43283582089552236,615,0.8699186991869918,0.41299019607843135,0.5367647058823529,0.05024509803921569,0.5367647058823529,0.24632352941176472,9.909313725490195,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,all,816,E3,0.0,816,0.7536764705882353,216,1.0,600,0.665,0.7254901960784313,0.0,0.27450980392156865,0.0,0.2647058823529412,9.797794117647058,0.00,False,-0.002450980392156854,-0.03799019607843135,0.03431372549019607,0.5324074074074074,0.4634967510328507,0.5959620838931184,-0.19499999999999995,-0.22651398210290835,-0.16412166449444374
production_blend,all,816,E3,0.1,816,0.7536764705882353,216,1.0,600,0.665,0.7254901960784313,0.0,0.27450980392156865,0.0,0.2647058823529412,9.797794117647058,0.10,False,-0.002450980392156854,-0.03799019607843135,0.03431372549019607,0.5324074074074074,0.4634967510328507,0.5959620838931184,-0.19499999999999995,-0.22651398210290835,-0.16412166449444374
production_blend,all,816,E3,0.15,816,0.7536764705882353,216,1.0,600,0.665,0.7254901960784313,0.0,0.27450980392156865,0.0,0.2647058823529412,9.797794117647058,0.15,False,-0.002450980392156854,-0.03799019607843135,0.03431372549019607,0.5324074074074074,0.4634967510328507,0.5959620838931184,-0.19499999999999995,-0.22651398210290835,-0.16412166449444374
production_blend,all,816,E3,0.2,816,0.7536764705882353,216,1.0,600,0.665,0.7254901960784313,0.0,0.27450980392156865,0.0,0.2647058823529412,9.797794117647058,0.20,False,-0.002450980392156854,-0.03799019607843135,0.03431372549019607,0.5324074074074074,0.4634967510328507,0.5959620838931184,-0.19499999999999995,-0.22651398210290835,-0.16412166449444374
production_blend,all,816,E3,0.25,816,0.75,216,0.9814814814814815,600,0.6666666666666666,0.7156862745098039,0.020833333333333332,0.26348039215686275,0.020833333333333332,0.2647058823529412,9.75,0.25,False,-0.006127450980392135,-0.04166666666666663,0.02941176470588236,0.5138888888888888,0.44736842105263164,0.5803604094076655,-0.19333333333333336,-0.22533131690454958,-0.162111553955113
production_blend,all,816,E3,0.3,816,0.7549019607843137,216,0.4861111111111111,600,0.8516666666666667,0.43995098039215685,0.5049019607843137,0.05514705882352941,0.5049019607843137,0.2647058823529412,9.813725490196077,0.30,False,-0.001225490196078427,-0.008578431372548989,0.006127450980392135,0.01851851851851849,0.004366812227074244,0.03809979494190021,-0.008333333333333304,-0.016528925619834767,-0.0016666666666667052
production_blend,all,816,E3,1.0,816,0.7561274509803921,216,0.4675925925925926,600,0.86,0.42892156862745096,0.5208333333333334,0.05024509803921569,0.5208333333333334,0.2647058823529412,9.829656862745098,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,top7of13,228,E0,0.0,228,0.6885964912280702,68,1.0,160,0.55625,0.6052631578947368,0.0,0.39473684210526316,0.0,0.2982456140350877,8.951754385964913,0.00,False,-0.03508771929824561,-0.1271929824561404,0.06140350877192979,0.7941176470588236,0.6933333333333334,0.8873630672926446,-0.38749999999999996,-0.4605516194331984,-0.31137724550898205
production_blend,top7of13,228,E0,0.1,228,0.6885964912280702,68,1.0,160,0.55625,0.6052631578947368,0.0,0.39473684210526316,0.0,0.2982456140350877,8.951754385964913,0.10,False,-0.03508771929824561,-0.1271929824561404,0.06140350877192979,0.7941176470588236,0.6933333333333334,0.8873630672926446,-0.38749999999999996,-0.4605516194331984,-0.31137724550898205
production_blend,top7of13,228,E0,0.15,228,0.6885964912280702,68,1.0,160,0.55625,0.6052631578947368,0.0,0.39473684210526316,0.0,0.2982456140350877,8.951754385964913,0.15,False,-0.03508771929824561,-0.1271929824561404,0.06140350877192979,0.7941176470588236,0.6933333333333334,0.8873630672926446,-0.38749999999999996,-0.4605516194331984,-0.31137724550898205
production_blend,top7of13,228,E0,0.2,228,0.6885964912280702,68,1.0,160,0.55625,0.6052631578947368,0.0,0.39473684210526316,0.0,0.2982456140350877,8.951754385964913,0.20,False,-0.03508771929824561,-0.1271929824561404,0.06140350877192979,0.7941176470588236,0.6933333333333334,0.8873630672926446,-0.38749999999999996,-0.4605516194331984,-0.31137724550898205
production_blend,top7of13,228,E0,0.25,228,0.6842105263157895,68,0.9411764705882353,160,0.575,0.5877192982456141,0.043859649122807015,0.3684210526315789,0.043859649122807015,0.2982456140350877,8.894736842105264,0.25,False,-0.03947368421052633,-0.12730263157894742,0.04824561403508765,0.7352941176470589,0.626625,0.8333333333333334,-0.36875,-0.44372700515084623,-0.2967447758165958
production_blend,top7of13,228,E0,0.3,228,0.7236842105263158,68,0.20588235294117646,160,0.94375,0.11403508771929824,0.8596491228070176,0.02631578947368421,0.8596491228070176,0.2982456140350877,9.407894736842106,0.30,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,top7of13,228,E0,1.0,228,0.7236842105263158,68,0.20588235294117646,160,0.94375,0.11403508771929824,0.8596491228070176,0.02631578947368421,0.8596491228070176,0.2982456140350877,9.407894736842106,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,top7of13,450,E1,0.0,450,0.6488888888888888,109,1.0,341,0.5366568914956011,0.6911111111111111,0.0,0.3088888888888889,0.0,0.24222222222222223,8.435555555555554,0.00,False,-0.08666666666666667,-0.14888888888888885,-0.022222222222222254,0.8348623853211009,0.7596064814814815,0.9032258064516129,-0.3812316715542522,-0.430201121002308,-0.3303115086917905
production_blend,top7of13,450,E1,0.1,450,0.6488888888888888,109,1.0,341,0.5366568914956011,0.6911111111111111,0.0,0.3088888888888889,0.0,0.24222222222222223,8.435555555555554,0.10,False,-0.08666666666666667,-0.14888888888888885,-0.022222222222222254,0.8348623853211009,0.7596064814814815,0.9032258064516129,-0.3812316715542522,-0.430201121002308,-0.3303115086917905
production_blend,top7of13,450,E1,0.15,450,0.6488888888888888,109,1.0,341,0.5366568914956011,0.6911111111111111,0.0,0.3088888888888889,0.0,0.24222222222222223,8.435555555555554,0.15,False,-0.08666666666666667,-0.14888888888888885,-0.022222222222222254,0.8348623853211009,0.7596064814814815,0.9032258064516129,-0.3812316715542522,-0.430201121002308,-0.3303115086917905
production_blend,top7of13,450,E1,0.2,450,0.6488888888888888,109,1.0,341,0.5366568914956011,0.6911111111111111,0.0,0.3088888888888889,0.0,0.24222222222222223,8.435555555555554,0.20,False,-0.08666666666666667,-0.14888888888888885,-0.022222222222222254,0.8348623853211009,0.7596064814814815,0.9032258064516129,-0.3812316715542522,-0.430201121002308,-0.3303115086917905
production_blend,top7of13,450,E1,0.25,450,0.6444444444444445,109,0.963302752293578,341,0.5425219941348973,0.68,0.02,0.3,0.02,0.24222222222222223,8.377777777777778,0.25,False,-0.09111111111111103,-0.15333333333333332,-0.028888888888888853,0.7981651376146789,0.719626168224299,0.8717948717948718,-0.375366568914956,-0.4240687679083095,-0.3236973154249314
production_blend,top7of13,450,E1,0.3,450,0.7288888888888889,109,0.1651376146788991,341,0.9090909090909091,0.18888888888888888,0.7977777777777778,0.013333333333333334,0.7977777777777778,0.24222222222222223,9.475555555555555,0.30,False,-0.006666666666666599,-0.015555555555555545,0.0,0.0,0.0,0.0,-0.008797653958944274,-0.020231213872832336,0.0
production_blend,top7of13,450,E1,1.0,450,0.7355555555555555,109,0.1651376146788991,341,0.9178885630498533,0.18222222222222223,0.8066666666666666,0.011111111111111112,0.8066666666666666,0.24222222222222223,9.562222222222221,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,top7of13,464,E2,0.0,464,0.6896551724137931,126,1.0,338,0.5739644970414202,0.6120689655172413,0.0,0.3879310344827586,0.0,0.27155172413793105,8.965517241379311,0.00,False,-0.0387931034482758,-0.09913793103448276,0.02370689655172409,0.8095238095238095,0.7380952380952381,0.8769230769230769,-0.3550295857988165,-0.4036243829184934,-0.30473076923076925
production_blend,top7of13,464,E2,0.1,464,0.6896551724137931,126,1.0,338,0.5739644970414202,0.6120689655172413,0.0,0.3879310344827586,0.0,0.27155172413793105,8.965517241379311,0.10,False,-0.0387931034482758,-0.09913793103448276,0.02370689655172409,0.8095238095238095,0.7380952380952381,0.8769230769230769,-0.3550295857988165,-0.4036243829184934,-0.30473076923076925
production_blend,top7of13,464,E2,0.15,464,0.6896551724137931,126,1.0,338,0.5739644970414202,0.6120689655172413,0.0,0.3879310344827586,0.0,0.27155172413793105,8.965517241379311,0.15,False,-0.0387931034482758,-0.09913793103448276,0.02370689655172409,0.8095238095238095,0.7380952380952381,0.8769230769230769,-0.3550295857988165,-0.4036243829184934,-0.30473076923076925
production_blend,top7of13,464,E2,0.2,464,0.6896551724137931,126,1.0,338,0.5739644970414202,0.6120689655172413,0.0,0.3879310344827586,0.0,0.27155172413793105,8.965517241379311,0.20,False,-0.0387931034482758,-0.09913793103448276,0.02370689655172409,0.8095238095238095,0.7380952380952381,0.8769230769230769,-0.3550295857988165,-0.4036243829184934,-0.30473076923076925
production_blend,top7of13,464,E2,0.25,464,0.6939655172413793,126,1.0,338,0.5798816568047337,0.6077586206896551,0.015086206896551725,0.3771551724137931,0.015086206896551725,0.27155172413793105,9.02155172413793,0.25,False,-0.03448275862068961,-0.09482758620689657,0.030172413793103425,0.8095238095238095,0.7380952380952381,0.8769230769230769,-0.34911242603550297,-0.39815146450175104,-0.29936766034327017
production_blend,top7of13,464,E2,0.3,464,0.7219827586206896,126,0.20634920634920634,338,0.9142011834319527,0.17672413793103448,0.7974137931034483,0.02586206896551724,0.7974137931034483,0.27155172413793105,9.385775862068964,0.30,False,-0.006465517241379337,-0.017241379310344862,0.004310344827586188,0.015873015873015872,0.0,0.040658736505397794,-0.014792899408283988,-0.028903828432604545,-0.0029759696905468326
production_blend,top7of13,464,E2,1.0,464,0.728448275862069,126,0.19047619047619047,338,0.9289940828402367,0.16379310344827586,0.8125,0.023706896551724137,0.8125,0.27155172413793105,9.469827586206897,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
production_blend,top7of13,454,E3,0.0,454,0.7158590308370044,124,1.0,330,0.6090909090909091,0.6497797356828194,0.0,0.3502202643171806,0.0,0.27312775330396477,9.306167400881057,0.00,False,-0.011013215859030812,-0.06833700440528642,0.0506607929515418,0.7661290322580645,0.6916514227642276,0.8403361344537815,-0.303030303030303,-0.3541696428571429,-0.2545414673046252
production_blend,top7of13,454,E3,0.1,454,0.7158590308370044,124,1.0,330,0.6090909090909091,0.6497797356828194,0.0,0.3502202643171806,0.0,0.27312775330396477,9.306167400881057,0.10,False,-0.011013215859030812,-0.06833700440528642,0.0506607929515418,0.7661290322580645,0.6916514227642276,0.8403361344537815,-0.303030303030303,-0.3541696428571429,-0.2545414673046252
production_blend,top7of13,454,E3,0.15,454,0.7158590308370044,124,1.0,330,0.6090909090909091,0.6497797356828194,0.0,0.3502202643171806,0.0,0.27312775330396477,9.306167400881057,0.15,False,-0.011013215859030812,-0.06833700440528642,0.0506607929515418,0.7661290322580645,0.6916514227642276,0.8403361344537815,-0.303030303030303,-0.3541696428571429,-0.2545414673046252
production_blend,top7of13,454,E3,0.2,454,0.7158590308370044,124,1.0,330,0.6090909090909091,0.6497797356828194,0.0,0.3502202643171806,0.0,0.27312775330396477,9.306167400881057,0.20,False,-0.011013215859030812,-0.06833700440528642,0.0506607929515418,0.7661290322580645,0.6916514227642276,0.8403361344537815,-0.303030303030303,-0.3541696428571429,-0.2545414673046252
production_blend,top7of13,454,E3,0.25,454,0.7136563876651982,124,0.9838709677419355,330,0.6121212121212121,0.6453744493392071,0.011013215859030838,0.3436123348017621,0.011013215859030838,0.27312775330396477,9.277533039647578,0.25,False,-0.013215859030836996,-0.07048458149779735,0.04625550660792954,0.75,0.674791908633372,0.8267790539340477,-0.30000000000000004,-0.35119235985533453,-0.25147928994082847
production_blend,top7of13,454,E3,0.3,454,0.724669603524229,124,0.2661290322580645,330,0.896969696969697,0.22246696035242292,0.7533039647577092,0.024229074889867842,0.7533039647577092,0.27312775330396477,9.420704845814978,0.30,False,-0.0022026431718061845,-0.01541850220264318,0.011013215859030812,0.03225806451612903,0.007517394231848278,0.06338307623518889,-0.015151515151515138,-0.029673590504451064,-0.003086419753086431
production_blend,top7of13,454,E3,1.0,454,0.7268722466960352,124,0.23387096774193547,330,0.9121212121212121,0.2026431718061674,0.7819383259911894,0.015418502202643172,0.7819383259911894,0.27312775330396477,9.449339207048459,1.00,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
